cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-color,stem-height,stem-width,stem-color,has-ring,habitat,season
6.41,x,g,FALSE,n,5.98,4.96,g,TRUE,d,a
10.23,f,g,FALSE,b,8.36,21.95,u,FALSE,d,a
8.44,x,n,FALSE,p,7.45,10.29,w,FALSE,d,a
3.93,f,u,FALSE,g,5.67,5.48,u,FALSE,d,u
1.93,x,y,FALSE,w,6.5,2.57,y,FALSE,d,u
6.73,x,g,FALSE,n,5.46,5.3,g,TRUE,d,w
7.61,x,y,FALSE,y,6.99,14.1,y,TRUE,d,u
9.68,f,n,FALSE,p,7.44,19.75,u,FALSE,g,a
7.23,x,u,FALSE,w,4.59,13.75,w,FALSE,d,u
0.95,p,w,FALSE,g,2.46,1.3,w,FALSE,d,s
1.43,x,n,FALSE,w,6.03,1.82,y,FALSE,d,a
15.1,f,w,TRUE,n,11.11,18.29,w,TRUE,m,a
8.61,x,w,TRUE,n,7.66,16.43,w,TRUE,m,a
5.03,f,n,FALSE,w,6.79,9.65,n,FALSE,l,a
8.09,f,n,FALSE,w,7.11,11.14,n,FALSE,g,u
7.87,f,n,FALSE,w,5.88,14.11,w,FALSE,d,a
50.62,o,y,FALSE,y,6.65,41.66,n,FALSE,d,u
4.75,f,n,FALSE,g,4.47,7.32,w,FALSE,d,u
5.77,x,n,TRUE,y,6.72,14.73,y,FALSE,d,a
5.12,x,n,FALSE,n,5.18,4.14,w,TRUE,d,w
4.84,x,n,FALSE,n,4.42,6.77,n,TRUE,d,w
20.71,p,n,FALSE,w,17.46,85.02,n,FALSE,d,a
13.11,f,n,FALSE,u,8.48,18.29,u,FALSE,l,a
4.14,b,w,FALSE,w,4.75,2.99,y,FALSE,g,u
3.38,x,p,FALSE,o,4.9,6.59,e,FALSE,g,w
9.39,x,n,TRUE,n,6.55,16.68,n,TRUE,d,u
12.97,f,g,FALSE,w,7.7,25.86,w,FALSE,l,w
10.58,f,b,FALSE,b,5.21,22.38,w,TRUE,d,a
8.76,x,n,FALSE,y,7,11.78,n,FALSE,g,a
14.08,f,w,TRUE,n,10.16,17.6,w,TRUE,m,u
7.05,x,e,TRUE,r,5.17,11.39,e,FALSE,d,u
4.3,x,l,FALSE,r,6.4,7.57,l,FALSE,d,u
7.94,s,n,FALSE,w,5.9,24.16,n,FALSE,d,a
8.45,f,b,FALSE,b,4.86,20.5,w,TRUE,d,a
12.9,f,n,TRUE,w,11.82,21.68,w,TRUE,d,u
1.29,x,g,FALSE,g,4.68,2.41,w,FALSE,d,u
3.83,f,w,FALSE,w,3.04,5.96,w,FALSE,g,a
5.89,x,n,FALSE,w,11.77,12.32,n,FALSE,d,u
7.37,x,y,FALSE,y,5.3,14.05,y,TRUE,d,u
8.3,f,o,FALSE,n,9.68,12.74,o,FALSE,d,a
14.32,f,g,FALSE,w,8.18,23.35,w,FALSE,l,w
8.3,f,n,FALSE,w,16.63,9.28,n,FALSE,d,u
0.51,f,o,FALSE,o,3.83,0.96,o,FALSE,g,u
10.69,x,n,TRUE,y,9.68,22.09,n,FALSE,d,a
5.97,x,n,FALSE,w,6.23,10.56,n,FALSE,d,a
11.86,p,w,TRUE,g,10.38,17.06,w,TRUE,m,a
3.44,x,y,FALSE,o,3.36,7.45,w,FALSE,d,a
11.11,x,n,TRUE,y,9.3,21.96,n,FALSE,d,u
9.07,s,w,TRUE,o,6.1,17.27,w,FALSE,d,u
6.19,x,n,FALSE,p,5.3,9.39,n,FALSE,d,a
6.33,x,n,FALSE,w,5.24,9.32,n,FALSE,d,u
2.99,o,g,FALSE,f,0,0,f,FALSE,d,w
8.26,s,p,TRUE,o,5.3,17.21,w,FALSE,d,u
8.57,x,n,FALSE,y,6.39,11.22,n,FALSE,h,u
7.42,x,n,TRUE,y,5.92,12.76,e,FALSE,d,a
4.19,x,n,FALSE,n,4.3,9.66,n,FALSE,d,a
4.58,b,n,FALSE,g,6.26,3.3,g,FALSE,d,w
13.16,x,n,FALSE,w,11.11,16.04,w,TRUE,d,u
7.73,f,n,FALSE,w,6.51,10.31,w,FALSE,m,u
7.86,p,n,FALSE,w,7.72,13.65,g,FALSE,d,a
7.23,f,o,FALSE,n,8.01,11.35,n,FALSE,d,a
8.81,s,n,FALSE,w,5.53,21.96,n,FALSE,d,u
9.8,x,n,FALSE,w,7.5,26.56,n,TRUE,d,a
9.29,x,w,FALSE,w,7.68,29.6,w,FALSE,d,u
15.77,x,n,TRUE,w,10.33,17.45,w,TRUE,g,u
3.49,x,e,FALSE,o,4.1,6.39,o,FALSE,m,u
53.83,o,y,FALSE,y,6.45,21.04,k,FALSE,d,u
23.77,p,e,FALSE,n,18.78,37.5,w,FALSE,d,a
7.59,x,u,FALSE,w,4.45,15.67,w,FALSE,d,a
2.43,f,n,FALSE,p,8.19,3.12,n,FALSE,h,a
8.35,f,u,FALSE,n,6.36,20.48,n,FALSE,d,w
1.61,x,n,FALSE,g,4.76,2.52,w,FALSE,d,a
3.34,x,p,FALSE,o,4.5,6.18,e,FALSE,m,a
10.4,o,n,FALSE,f,3.82,25.36,n,FALSE,d,u
16.11,p,w,FALSE,w,24.74,19.85,n,TRUE,m,a
7.78,f,w,FALSE,w,2.39,13.62,w,FALSE,d,a
18.5,x,n,FALSE,y,14.64,76.07,n,FALSE,d,a
5.24,f,b,FALSE,w,6.67,9.21,n,FALSE,l,a
3.05,f,n,FALSE,k,6.1,5.99,w,FALSE,d,a
5.16,s,e,TRUE,n,5.64,7.65,e,FALSE,d,a
3.11,f,n,FALSE,w,3.94,3.33,w,TRUE,d,a
9.81,f,g,FALSE,p,7.11,22.65,u,FALSE,g,w
3.25,f,w,FALSE,w,3.25,5.06,w,FALSE,g,a
5.9,c,n,FALSE,f,4.82,21.73,n,FALSE,d,s
0.88,p,w,FALSE,g,3.14,1.33,w,FALSE,d,a
4,x,e,FALSE,e,4.64,6.04,o,FALSE,m,a
7.1,x,y,FALSE,y,7.77,14.89,y,TRUE,d,u
3.15,b,n,FALSE,g,5.57,2.65,n,FALSE,d,s
10.49,x,n,TRUE,p,8.56,16.66,w,TRUE,l,a
9.13,x,w,FALSE,w,3.6,10.16,w,FALSE,d,u
8.17,x,g,FALSE,g,6.72,17.83,u,FALSE,d,w
6.98,o,n,FALSE,f,9.16,70.94,n,FALSE,d,u
7.87,x,e,TRUE,y,5.89,13.28,e,FALSE,d,u
7.89,f,w,FALSE,w,6.94,28.71,w,FALSE,d,u
16.07,x,n,TRUE,w,9.86,17.08,w,TRUE,g,u
3.05,x,n,FALSE,k,4.82,5.95,w,FALSE,d,u
9.14,x,n,FALSE,y,8.06,13.39,n,FALSE,d,a
3.77,x,n,FALSE,o,5.48,7.23,w,FALSE,d,a
8.44,f,w,FALSE,w,19.84,12.34,w,TRUE,d,a
7.07,f,n,FALSE,n,4.14,12.57,w,TRUE,w,a
0.99,p,g,FALSE,g,3.41,1.78,w,FALSE,d,s
4.01,x,n,FALSE,e,5.04,10.73,y,FALSE,d,a
2.3,x,b,FALSE,w,6.7,4.77,w,FALSE,d,a
19.5,f,w,FALSE,w,28.43,19.46,n,TRUE,m,u
6.57,x,n,FALSE,w,11.83,12.28,w,FALSE,d,u
4.34,x,o,FALSE,n,6.63,11.71,e,FALSE,d,a
7.49,x,n,TRUE,y,6.07,13.5,y,FALSE,d,u
17.75,x,n,FALSE,w,16.52,81.19,n,FALSE,d,a
1.63,x,y,FALSE,w,5.48,2.08,y,FALSE,h,a
13.17,s,l,FALSE,b,7.46,20.48,b,FALSE,l,w
7.84,p,n,FALSE,w,7.87,13.2,g,FALSE,d,u
4.42,s,y,FALSE,f,6.89,8.49,y,FALSE,d,a
5.31,f,b,FALSE,w,6.17,9.17,n,FALSE,l,a
5.1,x,b,FALSE,w,6.32,8.27,w,FALSE,d,a
9.73,f,n,FALSE,u,7.57,17.63,b,FALSE,l,w
10.19,x,n,FALSE,w,9.24,25.5,w,FALSE,d,u
3.6,f,n,FALSE,o,5.68,7.16,w,FALSE,d,w
11.62,p,w,FALSE,w,23.39,13.43,w,TRUE,d,s
3.04,s,u,TRUE,p,4.26,5.14,g,FALSE,d,u
6.97,x,e,FALSE,w,5.34,17.2,w,FALSE,d,a
17.14,p,o,FALSE,w,15.39,32.95,w,FALSE,d,a
3.87,x,o,FALSE,n,4.88,9.5,e,FALSE,d,a
1.52,x,g,FALSE,k,5.47,2.75,w,FALSE,g,a
8.61,f,g,FALSE,w,2.57,16.06,w,FALSE,d,a
10.27,p,n,TRUE,p,9.3,17.16,w,TRUE,l,a
2.62,f,n,FALSE,n,6.04,6.7,w,FALSE,d,a
9.51,s,n,FALSE,n,6.31,19.6,w,FALSE,d,a
9.51,x,l,FALSE,w,7.01,18.98,w,FALSE,d,a
7.68,x,r,TRUE,w,5.14,14.88,n,FALSE,d,a
8.84,f,w,FALSE,w,8.67,28.08,w,FALSE,m,s
6.83,x,n,TRUE,n,6.82,15.68,n,TRUE,d,u
3.05,x,n,FALSE,n,4.3,9.55,n,FALSE,d,a
1.05,x,w,FALSE,w,2.82,1.55,e,FALSE,l,u
11.18,x,n,TRUE,n,12.94,18.49,w,TRUE,m,u
7.95,f,n,FALSE,n,9.53,13.38,n,FALSE,d,a
7.28,x,e,TRUE,y,6.39,12.81,e,FALSE,d,a
12.05,s,w,TRUE,w,5.21,25.56,w,FALSE,d,a
3.5,x,w,FALSE,w,3.7,6.88,w,FALSE,g,a
11.48,f,w,FALSE,y,2.59,17.93,w,FALSE,d,w
10.14,x,n,TRUE,y,7.74,22.51,n,FALSE,d,u
19.14,p,n,FALSE,w,25.28,19.12,n,TRUE,m,u
7.97,f,u,FALSE,y,7.26,14.4,e,FALSE,d,a
2.34,b,o,FALSE,n,6.88,3.4,n,FALSE,m,s
1.36,c,n,FALSE,g,4.91,1.62,g,FALSE,l,u
15.83,p,n,TRUE,n,9.9,18.23,w,TRUE,m,u
3.62,x,o,FALSE,n,3.65,7.4,e,FALSE,d,a
8.21,x,w,FALSE,w,6.35,12.16,y,TRUE,d,a
5.79,x,e,FALSE,w,6.47,17.31,w,FALSE,d,a
4.22,x,n,FALSE,n,6.64,6.95,w,FALSE,d,u
6.98,c,y,TRUE,y,7,13.21,w,FALSE,d,a
11.92,s,o,TRUE,o,6.55,16.64,w,FALSE,d,u
17.07,x,n,FALSE,k,7.59,19.61,w,FALSE,d,a
8.44,s,u,FALSE,b,6.71,19,b,FALSE,l,a
11.29,x,y,FALSE,n,6.99,23.59,n,FALSE,d,w
5.84,x,y,FALSE,k,6.75,7.08,n,TRUE,g,a
7.61,f,n,FALSE,y,10.06,13.22,n,FALSE,d,a
3.21,x,o,FALSE,e,4.12,6.22,e,FALSE,g,w
9.88,p,w,FALSE,w,20.13,12.81,w,TRUE,u,s
3.21,x,p,FALSE,o,4.09,6.3,e,FALSE,g,u
5.84,x,n,FALSE,y,5.7,11.35,n,FALSE,h,a
4.65,x,n,FALSE,y,5.16,10.79,n,FALSE,d,a
3.59,x,y,FALSE,o,4.43,7.73,w,FALSE,d,a
3.32,f,w,FALSE,w,3.92,6.26,w,FALSE,m,w
3.14,b,n,FALSE,k,6.57,3.22,w,FALSE,d,w
3.54,b,n,FALSE,k,5.78,2.52,w,FALSE,d,u
4.12,x,n,FALSE,y,5.09,11.11,n,FALSE,d,a
15.39,x,n,TRUE,w,10.12,17.95,w,TRUE,g,u
2.64,x,e,FALSE,p,6.72,2.55,n,FALSE,d,u
4.45,x,w,FALSE,n,8.21,9.27,w,TRUE,d,s
1.44,x,n,FALSE,w,5.24,1.86,y,FALSE,h,u
1.59,x,n,FALSE,w,6.36,1.85,y,FALSE,d,a
9.23,s,n,FALSE,u,7.75,19.67,u,FALSE,d,w
11.58,f,y,FALSE,n,7.72,25.42,n,FALSE,d,u
7.66,x,y,TRUE,y,5.45,13.14,y,FALSE,d,u
10.28,p,n,TRUE,p,9.08,17.24,w,TRUE,d,a
4.19,b,u,FALSE,g,6.64,5.66,u,FALSE,d,u
7.03,f,e,FALSE,w,15.87,8.12,n,FALSE,d,a
4.56,x,n,FALSE,o,6.27,8.04,o,FALSE,d,w
1.12,c,n,TRUE,w,5.48,0.94,n,FALSE,d,a
4.58,f,n,FALSE,n,6.06,6.87,w,FALSE,d,u
7.35,x,w,FALSE,w,3.38,7.79,w,FALSE,g,u
11.95,x,n,TRUE,y,8.97,22.59,n,FALSE,d,u
3.06,s,n,FALSE,f,6.04,6.56,o,FALSE,d,a
1.96,f,n,FALSE,p,6.7,3.57,n,FALSE,l,u
8.22,f,w,FALSE,w,5.54,23.47,w,FALSE,d,s
9.39,f,b,FALSE,w,2.37,15.52,w,FALSE,d,a
6.76,s,o,FALSE,o,2.98,6.76,o,FALSE,d,a
1.7,x,y,FALSE,w,6.21,2.5,y,FALSE,g,a
13.79,x,n,FALSE,y,18.13,70.75,n,FALSE,d,u
16.66,x,w,FALSE,y,6.54,21.1,w,FALSE,d,a
7.58,x,y,FALSE,w,6.19,12.97,w,TRUE,d,u
7.61,x,y,TRUE,y,8.78,15.76,y,FALSE,d,a
6.81,x,n,TRUE,y,6,15.98,n,TRUE,d,a
0.88,x,n,TRUE,p,5.39,0.93,n,FALSE,d,a
3.1,f,w,FALSE,w,3.87,6.63,w,FALSE,g,w
9.4,x,n,TRUE,y,6.89,17.07,n,TRUE,d,u
13.34,x,n,TRUE,w,9.9,17.39,w,TRUE,g,a
12.22,f,g,FALSE,w,2.57,15.34,w,FALSE,d,w
4.86,x,n,FALSE,n,4.99,5.96,n,TRUE,d,s
4.7,x,w,FALSE,w,8.33,9.9,w,TRUE,d,a
7.29,x,n,FALSE,w,7.11,10.89,n,FALSE,d,u
4.29,x,y,FALSE,y,3.69,7.86,w,FALSE,d,a
6.31,x,y,FALSE,w,4.71,13.22,g,FALSE,d,u
8.98,x,n,FALSE,y,7.42,12.15,n,FALSE,d,u
7.58,s,w,FALSE,w,3.6,10.11,w,FALSE,g,u
3.76,s,n,FALSE,f,5.07,37.7,n,FALSE,d,a
10.77,o,n,FALSE,f,3.7,24.63,n,FALSE,d,u
5.83,x,y,FALSE,w,5.77,12.11,g,FALSE,d,w
2.83,f,o,TRUE,y,3.32,5.46,n,FALSE,d,a
4.05,x,n,FALSE,p,9.26,4.48,p,FALSE,l,a
5.36,x,w,FALSE,p,3.48,8.68,w,FALSE,d,a
14.28,f,g,FALSE,w,2.54,14.08,w,FALSE,d,a
7.27,x,n,FALSE,y,7.21,13.58,n,FALSE,d,a
17.91,f,n,FALSE,w,26.44,22.18,n,TRUE,m,a
8.71,x,n,FALSE,n,4.4,11.71,w,TRUE,w,a
6.07,x,y,FALSE,w,5.48,12.05,y,TRUE,d,a
2.33,f,n,FALSE,p,4.91,3.36,n,FALSE,h,a
2.76,f,n,FALSE,n,5.77,5.64,w,FALSE,d,a
5,x,n,FALSE,n,4.94,5.9,n,TRUE,d,w
2.86,x,n,FALSE,n,3.55,9.03,y,FALSE,d,a
6.38,f,o,FALSE,w,8.59,5.98,o,FALSE,d,a
6.19,x,n,FALSE,w,6.16,10.86,n,FALSE,d,a
10.38,x,n,TRUE,p,9.11,18.1,w,TRUE,d,a
15.9,s,n,FALSE,w,8.89,26.99,w,FALSE,d,a
5.72,s,w,FALSE,w,3.31,7.66,w,FALSE,d,a
5.83,x,p,FALSE,w,3.69,12.73,y,FALSE,d,a
12.65,f,w,FALSE,k,21.63,14.4,w,TRUE,g,u
8.33,x,w,FALSE,p,3.48,8.28,w,FALSE,g,a
3.69,x,n,FALSE,o,5.99,7.14,o,FALSE,d,a
8.24,p,n,TRUE,n,9.41,18.17,w,TRUE,m,u
3.87,f,n,FALSE,o,5.77,6.8,o,FALSE,d,w
8.33,x,p,FALSE,w,7.97,22.66,w,FALSE,d,u
3.42,s,u,TRUE,p,4.12,5.4,g,FALSE,d,a
3.53,x,n,FALSE,o,5.5,6.66,w,FALSE,d,a
11.09,x,r,FALSE,n,6.8,25.57,n,FALSE,d,a
4.75,x,n,FALSE,n,5.37,5.22,g,TRUE,d,a
2.35,s,n,FALSE,p,6.36,3.87,n,FALSE,h,a
3.68,b,n,FALSE,w,4.2,3.13,y,FALSE,g,a
3.03,b,w,FALSE,w,4.05,3.28,y,FALSE,g,u
7.77,x,g,TRUE,g,11.39,22.7,w,FALSE,d,a
7.75,x,g,TRUE,g,11.62,25.04,w,FALSE,d,a
6.48,p,n,FALSE,f,6.49,21.15,n,FALSE,l,s
7.63,x,w,TRUE,g,7.51,14.37,w,TRUE,g,a
4.73,b,k,FALSE,g,4.47,10.29,g,FALSE,d,a
6.48,f,w,FALSE,w,6.38,23.19,w,FALSE,d,u
5.88,s,n,FALSE,w,4.88,7.37,w,FALSE,l,u
4.6,s,b,FALSE,b,5.2,10.45,w,FALSE,d,w
2.45,b,n,FALSE,k,5.54,2.4,w,FALSE,d,a
1.56,x,g,FALSE,k,5.08,2.54,w,FALSE,g,u
6.41,f,n,FALSE,w,8,10.86,n,FALSE,l,a
9.06,x,y,FALSE,w,7.8,19.85,w,FALSE,d,a
4.25,x,g,FALSE,y,4.07,5.86,w,FALSE,d,a
13.77,s,w,TRUE,w,7.62,27.28,w,FALSE,d,u
6.81,x,n,TRUE,g,11.41,22.92,w,FALSE,d,a
8.9,f,b,FALSE,b,5.25,20.17,w,TRUE,d,a
12.06,x,n,TRUE,y,9.03,23.58,n,FALSE,d,u
9.47,x,n,TRUE,p,8.99,17.08,w,TRUE,d,a
7.08,x,n,FALSE,p,4.8,17.61,u,FALSE,g,a
11.32,f,w,FALSE,k,17.47,12.85,w,TRUE,g,u
2.17,x,u,FALSE,u,5.83,4.2,w,FALSE,d,a
5.51,o,y,FALSE,f,0,0,f,TRUE,d,s
4.34,b,w,FALSE,w,4.98,3.26,y,FALSE,g,u
5.25,s,n,FALSE,f,7.15,53.59,n,FALSE,l,w
12.37,f,n,FALSE,w,8.08,13.74,n,TRUE,d,u
4.42,x,l,FALSE,r,6.17,7.31,l,FALSE,d,u
9.33,x,n,FALSE,w,7.36,25.29,n,TRUE,d,w
4.51,x,g,FALSE,w,4.94,8.47,w,FALSE,d,a
3.11,x,n,FALSE,n,3.9,8.99,y,FALSE,d,a
9.41,x,n,FALSE,k,8.95,8.69,n,TRUE,d,u
3.85,f,n,FALSE,o,6.11,7.48,o,FALSE,d,a
2.88,f,n,FALSE,p,6.34,3.55,n,FALSE,l,u
3.63,x,e,FALSE,e,4.74,5.07,e,FALSE,d,a
8.82,x,n,FALSE,y,10.15,11.28,y,TRUE,d,a
1.89,b,w,FALSE,n,6.46,2.8,n,FALSE,m,s
9.14,x,n,TRUE,p,9.28,17.28,w,TRUE,d,a
4.94,x,n,FALSE,w,11.89,10.94,n,FALSE,d,a
15.39,f,n,TRUE,n,10.13,17.49,w,TRUE,m,u
6.54,p,n,FALSE,f,5.61,20.34,n,FALSE,l,s
4.1,x,n,FALSE,n,7.48,12.21,e,FALSE,d,a
8.55,x,n,FALSE,w,9.23,24.78,w,FALSE,d,u
9.98,x,n,FALSE,p,7.44,9.77,w,FALSE,d,u
11.38,x,n,TRUE,w,10.8,18.9,w,TRUE,d,u
7.27,f,b,FALSE,o,6.14,13.56,w,FALSE,m,a
10.26,x,n,TRUE,n,7.69,18.42,n,TRUE,d,a
6.58,x,n,FALSE,w,5.92,10.44,n,FALSE,d,a
2.36,s,n,FALSE,p,6.86,3.95,n,FALSE,l,u
4.49,x,o,FALSE,n,6.14,12.42,n,FALSE,d,a
6.1,s,n,FALSE,w,4.76,7.39,w,FALSE,h,a
4.6,x,w,FALSE,n,8.18,9.04,w,TRUE,d,s
2.97,b,n,FALSE,k,6.13,2.84,w,FALSE,d,a
3.78,f,n,FALSE,u,6.35,4.13,w,FALSE,d,a
5.38,x,n,FALSE,p,6.97,10.3,n,FALSE,d,a
6.51,s,y,FALSE,w,5.33,14.72,g,FALSE,d,w
7.44,x,n,FALSE,w,6.6,12.64,w,FALSE,d,a
13.04,f,w,FALSE,y,2.86,17.12,w,FALSE,d,w
1.71,x,n,FALSE,g,5.53,2.63,w,FALSE,g,u
11.59,x,y,FALSE,y,15.85,24.43,y,TRUE,d,a
6.15,x,n,FALSE,p,6.7,11.26,n,FALSE,d,a
2.82,b,g,FALSE,k,7.38,2.56,g,FALSE,g,u
1.11,b,n,FALSE,n,4.59,1.39,n,FALSE,d,a
7.64,x,n,TRUE,g,13.26,26.38,w,FALSE,d,u
6.4,c,n,FALSE,w,12.26,12.22,n,FALSE,d,a
13.22,x,l,FALSE,w,7.24,24.81,w,FALSE,d,a
10.9,s,p,TRUE,o,6.32,17.62,w,FALSE,d,a
11.44,x,n,TRUE,y,8.74,22.97,n,FALSE,d,u
5.53,f,n,FALSE,n,7.43,4.48,w,FALSE,d,a
4.23,o,n,FALSE,f,5.41,28.35,n,FALSE,l,w
20.11,s,k,FALSE,y,7.24,22.59,w,FALSE,d,a
5.29,f,k,FALSE,w,5.33,10.39,g,FALSE,d,u
2.98,b,n,FALSE,k,6.22,3.09,w,FALSE,d,a
1.41,f,n,FALSE,g,5.14,2.61,w,FALSE,d,w
11.25,x,y,FALSE,y,10.36,23.62,y,TRUE,d,a
1.05,c,n,TRUE,p,6.2,1.08,n,FALSE,d,a
5.13,f,b,FALSE,w,7.23,9.98,n,FALSE,l,a
8.3,f,e,FALSE,y,8.77,20.79,y,FALSE,d,a
1.3,f,g,FALSE,k,5.35,2.66,w,FALSE,d,u
6.15,f,y,FALSE,f,4.77,14.55,y,FALSE,d,u
3.6,x,n,FALSE,n,5.86,6.79,w,FALSE,d,u
7.72,f,n,FALSE,w,6.61,13.56,n,TRUE,d,a
4.07,x,e,FALSE,o,5.25,7.39,e,FALSE,g,w
8.47,f,n,FALSE,w,6.68,10.98,w,FALSE,l,u
6.87,f,w,FALSE,w,7.01,26.62,w,FALSE,m,u
13.43,s,w,TRUE,o,7.12,18.45,w,FALSE,d,a
7.32,x,n,FALSE,w,5.7,6.12,n,TRUE,d,s
7.61,x,y,TRUE,y,5.51,12.31,e,FALSE,d,a
20.86,p,n,FALSE,w,15.61,72.7,n,FALSE,d,u
8.91,x,n,FALSE,g,6.39,18.71,u,FALSE,d,w
9.93,s,n,FALSE,w,4.75,23.32,n,FALSE,d,u
4.01,f,y,FALSE,w,6.61,3.53,w,FALSE,d,u
8.28,x,y,TRUE,y,7.81,16.47,y,FALSE,d,a
2.83,x,b,FALSE,w,5.65,4.36,w,FALSE,d,a
2.93,b,n,FALSE,g,4.91,3.4,n,FALSE,d,s
9.82,x,n,FALSE,p,8.08,10.09,n,FALSE,d,w
1.49,x,y,FALSE,w,4.98,1.56,y,FALSE,d,a
6.01,b,k,FALSE,g,3.62,8.91,g,FALSE,d,a
4.63,x,g,FALSE,g,3.68,7.3,w,FALSE,d,a
4.72,f,w,FALSE,w,6.05,3.76,w,FALSE,d,u
7.76,x,n,FALSE,w,13.27,13.51,n,FALSE,d,u
11.95,p,w,TRUE,n,7.01,16.61,w,TRUE,m,u
8.25,s,o,TRUE,o,4.92,12.21,w,TRUE,d,u
5.17,f,b,FALSE,w,7.23,10.53,n,FALSE,l,a
10.65,f,b,FALSE,b,5.35,20.22,w,TRUE,d,a
8.24,x,y,TRUE,y,7.84,16.89,w,FALSE,d,u
4.07,f,n,FALSE,o,6.17,8.48,o,FALSE,d,w
7.95,x,n,FALSE,w,7.84,12.73,g,FALSE,g,u
7.75,p,n,TRUE,g,10.96,18.12,w,TRUE,m,a
6.34,x,n,FALSE,p,5.16,12.54,w,TRUE,w,u
7.32,f,o,FALSE,o,6.15,12.3,w,FALSE,d,a
1.35,f,n,FALSE,k,4.74,2.49,w,FALSE,d,w
9.87,x,n,FALSE,w,7.72,10.53,w,FALSE,d,s
1.13,x,n,FALSE,k,4.82,2.41,w,FALSE,d,w
2.61,s,p,TRUE,p,4.39,5.46,n,FALSE,d,u
1.54,c,n,FALSE,w,4.46,1.34,g,FALSE,l,u
1.44,f,n,FALSE,g,5.19,2.62,w,FALSE,d,a
6.14,f,y,FALSE,f,4.74,14.18,y,FALSE,d,a
11.09,x,n,FALSE,w,7.12,24.83,n,TRUE,d,a
6.27,x,b,FALSE,w,6.31,8.83,n,FALSE,l,a
6.2,x,n,TRUE,w,6.65,10.37,n,FALSE,d,a
9.48,p,w,FALSE,n,6.28,13.76,w,TRUE,g,a
1.16,f,g,FALSE,g,4.74,2.27,w,FALSE,d,s
4.54,x,y,FALSE,o,3.89,8.27,w,FALSE,d,a
4.24,s,y,FALSE,f,6.79,8.12,o,FALSE,d,a
1.45,x,n,FALSE,k,4.6,2.39,w,FALSE,g,s
8.39,p,g,FALSE,w,8.5,15.24,w,FALSE,d,a
4.18,x,b,FALSE,b,4.57,11.63,w,FALSE,d,w
6.59,x,y,FALSE,w,6,13.67,g,FALSE,d,u
14.27,x,n,TRUE,w,8.94,16.37,w,TRUE,g,u
7.38,x,y,TRUE,y,6.77,14.63,w,FALSE,d,a
7.21,x,y,FALSE,y,7.49,15.82,y,TRUE,d,u
14.85,x,n,FALSE,w,8.63,22.01,w,FALSE,l,a
5.16,s,n,FALSE,w,5.37,8.17,w,FALSE,h,u
6.22,x,y,FALSE,y,6.04,13.43,y,TRUE,d,u
9.27,x,y,FALSE,y,8.45,15.92,y,TRUE,d,u
11.92,f,w,FALSE,w,18.03,12.18,w,TRUE,g,w
10.96,x,l,FALSE,w,7.91,21.69,w,FALSE,d,u
4.71,x,n,FALSE,w,5.19,5.43,n,TRUE,d,u
4.26,x,w,FALSE,r,5.5,6.96,w,FALSE,l,a
2.49,b,e,FALSE,w,4.32,3.25,w,TRUE,d,u
3.41,x,n,FALSE,k,6.24,6.13,w,FALSE,d,a
11.03,f,w,FALSE,w,2.84,17.48,w,FALSE,d,w
4.34,x,e,FALSE,e,4.89,5.52,e,FALSE,d,a
6.96,x,n,FALSE,n,8.34,7.66,n,TRUE,d,u
9.62,x,n,FALSE,w,9.96,10.9,w,FALSE,d,a
7.45,f,n,FALSE,n,5,13.07,w,TRUE,w,u
11.24,s,g,FALSE,g,8.4,21.26,u,FALSE,d,a
6.66,f,y,FALSE,w,7.11,16.34,w,FALSE,d,a
4.53,x,n,FALSE,n,5.52,12.86,n,FALSE,d,u
3.05,b,n,FALSE,k,9.59,4.84,w,TRUE,g,a
6.14,x,n,FALSE,w,12.34,12.55,w,FALSE,d,a
3.22,b,n,FALSE,n,6.56,3.01,w,FALSE,d,s
7.77,x,y,FALSE,w,5.98,12.81,w,TRUE,d,u
6.8,f,n,FALSE,n,5.05,13.31,w,TRUE,w,u
2.82,x,y,FALSE,y,3.73,7.37,w,FALSE,d,a
7.68,o,n,FALSE,w,4.17,22.42,n,FALSE,d,u
8.06,x,n,FALSE,y,6.58,12.75,n,FALSE,g,u
15.77,s,n,FALSE,w,8.24,24.39,w,FALSE,d,w
6,x,y,FALSE,y,7.01,14.08,y,TRUE,d,u
7.44,x,y,TRUE,y,7.37,15.42,w,FALSE,d,a
5.17,s,y,FALSE,f,5.54,14.88,y,FALSE,d,u
13.2,f,g,FALSE,y,2.68,16.56,w,FALSE,d,w
4.01,x,w,FALSE,r,6.76,8.15,w,FALSE,d,a
9.34,s,n,FALSE,p,7.34,21.21,u,FALSE,d,a
10.11,f,b,FALSE,b,4.53,18.96,w,TRUE,d,a
10.15,x,l,FALSE,w,5.97,18.29,w,FALSE,d,a
12.53,s,w,TRUE,p,6.23,24.93,w,FALSE,d,a
7.8,x,n,TRUE,y,7.26,17.83,y,FALSE,d,a
12.13,f,b,FALSE,b,4.89,21.48,w,TRUE,d,a
3.99,x,n,FALSE,y,4.88,10.48,y,FALSE,d,a
18.51,p,n,FALSE,w,26.72,21.05,n,TRUE,d,u
7.59,f,o,FALSE,y,8.16,11.82,o,FALSE,d,a
